id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4972307,"Cozy Studio in Exarcheia,Athens",5995657,Georgia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985241297822846,23.73680519410672,Entire home/apt,25,3,39,2018-07-13,1.10,1,352
4982243,APPARTMENT WITH VIEW IN THE CENTRE ,25683574,Fragiskos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98883324338711,23.746539597798574,Entire home/apt,35,2,45,2017-12-05,1.04,1,348
4990075,5 lovely apts. 1 building. Roof top. Great views.,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97972484802737,23.7254592280459,Entire home/apt,310,2,8,2018-07-21,0.24,59,290
4991407,3 apts. 1 location. Roof top. Great views.,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97830013976734,23.725240353225786,Entire home/apt,194,2,6,2018-05-30,0.15,59,302
5012597,Boutique Apartment in Athens Historic Centre,1574876,Aris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97644738186352,23.72515849296405,Entire home/apt,50,2,150,2018-08-06,3.64,4,240
5022865,Cozy apartment in Athens,25897843,Andrea,,ΓΚΥΖΗ,37.990760019345025,23.744707044475415,Entire home/apt,80,1,0,,,1,363
5025556,In the heart of the city,6515798,Athanasios,,ΖΑΠΠΕΙΟ,37.96836122827005,23.733651449192834,Entire home/apt,62,1,342,2018-08-13,7.95,7,260
5032509,A stunningly converted warehouse with great views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978981123293394,23.723184762119907,Entire home/apt,107,2,55,2018-05-27,1.29,59,293
5033300,Junior Suite with Spa Bath,25983434,Stelios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976529560615155,23.729727473932503,Private room,128,1,0,,,1,365
5043532,"Splendid and Bright Apartment, ATH ",26038804,Yannis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.996102533095,23.76370765592147,Entire home/apt,85,3,16,2017-02-09,0.39,1,365
5071690,ALC Breathtaking Parthenon View,14536309,Marika,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97535092037721,23.73283305165184,Entire home/apt,105,3,49,2018-07-29,1.22,3,33
5072525,++Suite room with private bathroom!,24004787,Nikolaos,,ΚΟΛΩΝΟΣ,37.99669582760355,23.71863291588502,Private room,80,1,8,2016-02-15,0.19,2,352
5082663,Athens in your palm!!!,26251896,Theo,,ΚΟΛΩΝΟΣ,37.98960282240764,23.715659251675472,Entire home/apt,50,1,2,2018-08-14,0.06,1,362
5087053,New flat at Akropolis Athens center,7415385,Alexandros,,ΖΑΠΠΕΙΟ,37.96656161999939,23.731641001771138,Entire home/apt,48,2,145,2018-07-26,3.49,1,332
5109813,Charmante Zimmer in tolle Gegend,25604342,A,,ΚΟΛΩΝΑΚΙ,37.976644355348746,23.74544703125471,Private room,100,1,0,,,1,365
5120462,Athens penthouse with amazing deck,26463720,Sébastien,,ΑΝΩ ΠΑΤΗΣΙΑ,38.016161875247306,23.73366566200068,Entire home/apt,28,2,15,2018-07-28,0.36,1,344
5130753,Studio near Plato's Academy park,19684693,Theodore,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.989724438369976,23.71240244624976,Entire home/apt,22,2,115,2018-08-09,2.71,1,363
5137684,3 bedroom apartment large balcony ,26564378,Jack,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95400603978141,23.721273683602977,Entire home/apt,100,3,2,2015-12-17,0.05,1,365
5147109,Κομβικό σημείο Αθηνών,26612211,Βασίλης,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974857953239265,23.732739687359995,Entire home/apt,49,1,6,2017-09-24,0.15,1,332
5168532,Downtown Flat ,21242964,Sonia,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00592222387884,23.734196210715982,Entire home/apt,80,2,0,,,1,91
5181111,"Exquisite Apartment Athens Old Town, PLAKA center!",26789356,Miltos,,ΑΚΡΟΠΟΛΗ,37.97082804976432,23.729533369520798,Entire home/apt,85,2,125,2018-08-06,3.02,4,316
5188935,"Exquisite Studio Athens Old Town, PLAKA center!",26789356,Miltos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97182390734106,23.73091121785782,Entire home/apt,78,2,141,2018-07-28,3.43,4,325
5196621,Athens apartment near Acropolis,26883127,Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96578134840189,23.724766772012355,Entire home/apt,35,1,87,2018-08-14,2.12,1,338
5233505,Modern loft - near Acropolis-,3421891,Pantelis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96527069742674,23.73342415465156,Entire home/apt,77,3,4,2016-05-29,0.10,7,363
5235731,Acropolis -Home4u,26609205,Αθηνα,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96344571488857,23.72424073114863,Entire home/apt,40,1,203,2018-08-09,4.88,1,343
5246919,Acropolis - Athens - Panoramic view,27154620,Souzana,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.965006072991876,23.73910600605986,Entire home/apt,39,2,81,2018-08-15,1.98,1,335
5247808,LUXURY FLAT IN FRONT OF US EMBASSY,27154184,Stella,,ΓΟΥΔΙ,37.98265245768873,23.757404482670125,Entire home/apt,60,2,47,2018-06-22,1.17,1,45
5266430,Big balcony near Acropolis,7943398,Vesna,,ΑΚΡΟΠΟΛΗ,37.96322061768285,23.71890231135381,Entire home/apt,70,1,257,2018-08-11,6.05,2,265
5269777,View to Lycabettus,27277697,Antonis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98955303823671,23.733278977235017,Entire home/apt,45,2,119,2018-08-06,2.90,1,335
5292426,Central & Stylish 2 double bed flat,25731766,Nassos,,ΚΟΛΩΝΟΣ,38.000012746471704,23.717027025909374,Entire home/apt,50,3,150,2018-08-01,3.58,11,289
5299516,Kallimarmaro Retreat,27450815,Αngel & Spyros,,ΣΤΑΔΙΟ,37.96912408895425,23.74020424053997,Entire home/apt,170,3,29,2018-08-08,0.72,1,251
5300664,Nice place in the center of Athens,27455626,Nasim,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99045282487601,23.73902739194479,Private room,20,2,25,2018-01-02,0.59,2,337
5302726,Pagrati Apartment,16658037,Eua,,ΠΑΓΚΡΑΤΙ,37.96708840140462,23.75092266540816,Entire home/apt,50,2,0,,,1,365
5310302,Big terrace and view on Akropolis,27509446,Konstantin,,ΘΗΣΕΙΟ,37.975902594519916,23.714805640992736,Entire home/apt,50,1,93,2018-08-01,2.18,1,329
5317218,2BR STYLISH TOP FLOOR APT. IN HILTON/METRO AREA,4315682,Dimitris,,ΠΑΓΚΡΑΤΙ,37.97264340343922,23.749449806523348,Entire home/apt,59,3,13,2018-07-29,0.32,9,337
5326783,"",27599920,Andreas,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98425737605832,23.717474663986433,Entire home/apt,50,4,3,2017-06-20,0.13,1,163
5332782,"2BD Apt, Hilton. Walk everywhere!",2679952,Harry,,ΠΑΓΚΡΑΤΙ,37.972070674642765,23.74791536329323,Entire home/apt,80,2,35,2018-07-18,0.99,1,275
5361554,Rooftop 1.5km 2 Acropolis with large patio,27793586,Vassiliki,,ΣΤΑΔΙΟ,37.96669121639891,23.73569358946511,Entire home/apt,33,2,153,2018-08-01,3.73,2,133
5392011,Hidden gem in exclusive & safe area,27949584,Lena,,ΠΑΓΚΡΑΤΙ,37.97385235035178,23.743038914720227,Entire home/apt,100,1,47,2017-05-06,1.15,1,362
5392478,Cozy & modern + center + metro + WI-FI,8171630,Stratos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99437435169629,23.727910663080504,Entire home/apt,18,1,34,2018-05-31,0.88,5,362
5400305,Mi casa es su casa,27994054,Yorgos,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.989452266773895,23.71181307108713,Entire home/apt,30,2,10,2018-08-04,2.33,1,326
5423871,Urban Artist's Residence,6239505,Yiannis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.993600886171144,23.76255309401678,Entire home/apt,41,2,66,2018-07-08,1.67,1,357
5426236,"Panoramic view, Central Studio",3849057,Ignatios,,ΓΟΥΔΙ,37.98741857457228,23.76857296665704,Entire home/apt,28,2,97,2018-08-03,2.32,2,341
5428088,Luxury BLUE airbnb room in Athens tourist area,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96406050150368,23.720814418209176,Private room,9,1,223,2018-07-13,5.65,37,314
5436680,"Bedroom , living room ,and  kitchen",28204444,Eric,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9954077811481,23.764816619991766,Entire home/apt,43,4,6,2018-08-09,0.18,1,210
5444804,Modern Apartment w/ Athens View,28238650,Stephanos,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.964188707757415,23.74007145793341,Entire home/apt,200,2,0,,,2,365
5464071,"Athens - Central sunny 60m2 apt, metro in 2'",26923010,Georgia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99016408010213,23.760973764949213,Entire home/apt,40,3,3,2015-08-09,0.07,1,353
5476645,"Spacious, artsy 5 guests flat at Monastiraki",28401479,Gina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978314961264665,23.724525148719977,Entire home/apt,90,3,43,2018-06-12,1.05,1,211
5494322,Gyzi home / room_2 ,12118725,Maria-Dimi,,ΠΟΛΥΓΩΝΟ,37.9959314411596,23.75204650624163,Private room,17,3,5,2017-04-25,0.12,2,347
5498599,Sunny & charming 2 bedroom apt,24832298,Mariana,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.001724640627174,23.73109916148594,Entire home/apt,40,2,3,2018-07-31,0.13,1,180
5500922,Sunny_quiet apt/View over the city ,4898188,Christos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985691547567754,23.741233360353807,Entire home/apt,50,2,6,2016-08-05,0.14,1,254
5502380,Amazing Location Apartment with Acropolis view,10027077,Yiannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.981782159015395,23.719670914573367,Entire home/apt,39,2,35,2018-06-21,1.23,1,224
5503683,Sweet house for nice guys!!!,28545245,Joseph,,ΑΝΩ ΠΑΤΗΣΙΑ,38.0161989777907,23.739630342807796,Private room,25,3,4,2017-04-30,0.14,1,1
5507933,Apartment 5' walking from Acropolis,28567644,Maria,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96471802513833,23.732416821323024,Entire home/apt,37,1,96,2018-07-11,2.31,1,107
5508232,Acropolis view!Gazi area,28603781,Antonis,,ΒΟΤΑΝΙΚΟΣ,37.97725646332407,23.707429520122357,Entire home/apt,75,2,12,2018-01-03,0.31,1,331
5510110,Urban Stripes Homey Maisonette 100m2,28574759,Stella,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967308605941284,23.725373212714054,Entire home/apt,200,2,34,2018-07-28,1.17,6,71
5516596,3-х комнатная квартира,28612055,Александр,,ΑΝΩ ΚΥΨΕΛΗ,38.00492119068803,23.73528913889041,Entire home/apt,20,1,0,,,1,365
5521190,Elegant 1bdr in top Kolonaki location!,28632328,Alexia,,ΚΟΛΩΝΑΚΙ,37.977091187285346,23.744560375841832,Entire home/apt,45,2,28,2018-06-07,0.71,1,356
5530230,Gyzi home_room 1,12118725,Maria-Dimi,,ΠΟΛΥΓΩΝΟ,37.99810513059687,23.75136320137421,Private room,18,3,7,2017-08-01,0.18,2,353
5532480,Syntagma ap'tment with terrace view,28388095,Ioanna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97757552851438,23.731169897702923,Entire home/apt,70,1,234,2018-07-27,5.72,1,310
5534352,Elegant Studio with a view.,28696981,Sonia Liza,,ΠΟΛΥΓΩΝΟ,37.99444282818977,23.75724992085147,Entire home/apt,27,4,75,2018-08-03,1.85,1,110
5545469,AcRoPoLis view LOFT with balcony,16894581,Anactacis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98510413457559,23.71817634727646,Entire home/apt,36,1,225,2018-08-05,5.49,4,153
5547287,Zen again,28761745,Katerina,,ΠΕΤΡΑΛΩΝΑ,37.96800751804134,23.712386154185754,Entire home/apt,70,2,0,,,1,365
5555308,Two Roses: the Olive house,13783273,Taxiarchoula,,ΑΜΠΕΛΟΚΗΠΟΙ,37.988818525982104,23.755650624786107,Entire home/apt,65,2,9,2016-07-18,0.24,2,303
5571167,72m² Penthouse in central Athens,16320387,Aris,,ΓΚΥΖΗ,37.99164396616771,23.745593665448443,Entire home/apt,30,2,92,2018-07-31,2.26,1,232
5577249,Amazing flat with balcony in Athens,16978356,Ekaterini,,ΑΜΠΕΛΟΚΗΠΟΙ,37.989381831396464,23.7574708817053,Entire home/apt,35,2,139,2018-08-09,3.40,1,343
5577982,Breathtaking Acropolis View Suite!,3111486,Alex,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97124990623992,23.730259450128493,Entire home/apt,160,1,200,2018-08-12,4.98,2,285
5579455,Plaka Stunning 2 Bedroom Stonewall Apt,28927272,Alex,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97439777022821,23.73173031778547,Entire home/apt,70,2,24,2018-08-02,0.88,1,241
5583696,Totally refurbished modern living.,21853330,Kyriaki,,ΚΥΨΕΛΗ,38.00216684422507,23.734640147724118,Entire home/apt,90,3,33,2018-07-13,0.84,1,364
5591524,Bright & spacious apartment in the center!,2346256,Christos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9912526479282,23.733010344050296,Entire home/apt,50,3,4,2016-07-10,0.11,1,272
5600459,Athens Flat WiFi @ Bus Terminal,29035378,Kostas,,ΝΙΡΒΑΝΑ,38.01126249384089,23.72164054459304,Entire home/apt,30,3,30,2016-07-08,0.73,1,348
5604804,Whole floor flat in Athens,24722729,Mina,,ΠΡΟΜΠΟΝΑ,38.025133956363916,23.73311896783493,Entire home/apt,100,5,31,2018-06-08,0.77,2,341
5617038,Cozy & Central Apt. next to Metro,417146,Anastasia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00171948431626,23.724276325473692,Entire home/apt,20,14,32,2018-06-30,0.82,2,301
5622755,The best shelter in Athens center!,29145919,Ourania,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975156065509125,23.726900782863904,Entire home/apt,58,3,115,2018-08-08,2.95,1,259
5629759,"Lovely apartment,great terrace view",29176065,Θεοφανησ,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99957522528178,23.7609999433134,Entire home/apt,60,1,1,2015-07-06,0.03,1,0
5635966,Hidesign Athens Design Boutique Aprt in Kolonaki,10581143,Pagona,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98171684437251,23.73739932343064,Entire home/apt,75,3,10,2018-01-13,0.25,14,46
5666577,The D1 - Modern Acropolis Loft,3678784,Joseph,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97622842469269,23.725371107106326,Entire home/apt,100,3,31,2018-07-09,0.76,1,84
5668331,Matina´s House on Strefi Hill,27986693,Kathrin,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98821464597943,23.739189908506834,Entire home/apt,60,3,3,2015-09-26,0.08,3,363
5676228,Luxurious Penthouse- Business ready!!!,29222460,Esmeralda Smaragda,,ΠΑΓΚΡΑΤΙ,37.97233348399321,23.74642455257427,Entire home/apt,87,1,65,2018-07-27,1.61,1,355
5683244,Stone throw away from Athens Hilton,8666138,Greg,,ΙΛΙΣΙΑ,37.97431882734859,23.747732998715463,Entire home/apt,55,1,112,2018-06-27,2.73,5,287
5685070,"Acropolis view at cooking ,eating ,relaxing .",760187,Spiridon,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99349824239388,23.72770907110802,Entire home/apt,45,1,0,,,1,0
5698893,Elegant Neo Classical House,29549668,Ioannis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98731226353625,23.742222527450377,Entire home/apt,50,3,70,2018-07-22,1.80,1,360
5707869,Historical center outside your door!!,12457175,Vassilis And Rallou,,ΘΗΣΕΙΟ,37.97582655076103,23.718745764240463,Entire home/apt,35,2,91,2018-08-06,2.31,1,191
5709843,Room for a Guest,18997242,YOrgo,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00080337921736,23.731360382543652,Private room,30,1,112,2018-05-02,2.78,2,365
5716952,Athens SmArt Stay Apt (metro 80m),23206702,Dusan & Vesna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.991898718231916,23.722088313706188,Entire home/apt,29,1,9,2018-07-14,0.23,9,344
5722969,"8 apts, terraces, views, sleep 35",1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97913626442177,23.724156197253038,Entire home/apt,548,2,3,2018-05-14,0.29,59,324
5725222,Cozy Maisonette close to Acropolis,29447410,Fotis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96394576402403,23.728523865976427,Entire home/apt,42,1,264,2018-08-09,6.48,4,324
5731498,A Beautiful 2-bdrm house in the heart of Plaka,748818,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.96959245613881,23.73078851065928,Entire home/apt,90,2,38,2018-07-22,0.93,86,324
5732674,beautiful apartment with view of the Acropolis,29221218,Konstantinos,,ΘΗΣΕΙΟ,37.975010575737365,23.719821501545578,Entire home/apt,58,1,255,2018-08-11,6.40,1,280
5733243,Cozy room near centre of Athens,29729434,Giorgos,,ΣΕΠΟΛΙΑ,38.00528533982804,23.717967309397405,Private room,20,2,16,2016-08-08,0.40,1,0
5740652,Stunning Flat in heart of Athens,9711207,Aemilia,,ΣΤΑΔΙΟ,37.96905357129737,23.74080684564438,Entire home/apt,100,2,8,2017-07-27,0.21,2,358
5744553,Gazi Boutique Apartment 1,29795728,Alkis,,ΚΕΡΑΜΕΙΚΟΣ,37.98211408281735,23.714708922537643,Entire home/apt,59,2,146,2018-07-28,3.59,5,309
5745302,Gazi Boutique Apartment 2,29795728,Alkis,,ΚΕΡΑΜΕΙΚΟΣ,37.9819521130275,23.71281175409192,Entire home/apt,39,2,146,2018-05-10,3.58,5,328
5752959,Acropoli's Balcony,2228424,Stefanos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96613479064872,23.72926798398276,Entire home/apt,65,2,99,2018-08-01,2.42,2,306
5758600,Cozy house with garden & view,1369770,Elli,,ΠΕΤΡΑΛΩΝΑ,37.96456011531097,23.7120463797012,Entire home/apt,40,2,6,2016-06-15,0.15,1,348
5759045,Your own space next to Zappeion,29874173,Angela,,ΣΤΑΔΙΟ,37.96943447246399,23.74122184379638,Entire home/apt,65,2,63,2018-08-02,1.65,1,239
5765659,Sunny appartment near Athens centre,29905028,Vivian And Minto,,ΚΥΨΕΛΗ,37.99804069431076,23.739578438158908,Entire home/apt,29,2,175,2018-08-07,4.27,1,335
5783504,SV Acropolis Residence - Garden Suite with Jacuzzi,13903793,Andreas,,ΑΚΡΟΠΟΛΗ,37.97008572540888,23.72374092517699,Entire home/apt,149,2,3,2018-08-12,1.96,2,286
5788192,Studio Under Acropolis Rock in ATH,30031300,Nasos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97204454730293,23.730655274368427,Entire home/apt,39,2,293,2018-08-10,7.16,5,258
5810096,Downtown 30's Private Apt with Luxury Bed & Piano,3988402,Despina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98504351323303,23.736208794489826,Entire home/apt,40,1,11,2018-08-03,0.28,1,328
5814604,Little House in Pangrati,5023382,Marianthi,,ΓΟΥΒΑ,37.96235828961749,23.742392203435248,Entire home/apt,29,2,12,2017-10-08,0.79,1,0
5822713,Ioannis Art Apartment,2797063,Hassna,,ΓΟΥΔΙ,37.9815681699122,23.761357390500926,Entire home/apt,45,2,19,2018-08-12,0.49,2,115
5825588,Shared room athens center,29836794,John,,ΒΟΤΑΝΙΚΟΣ,37.97950883119063,23.709120308097596,Entire home/apt,200,1,0,,,1,90
5832236,Luxury design apart under Acropolis,9052854,Olympia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9732500588998,23.732377198810795,Entire home/apt,99,2,156,2018-08-04,3.89,1,58
5834487,"Metro, central, safe area, for girls, monthly also",30216943,Karol+Alex,,ΓΚΥΖΗ,37.98868855257613,23.74984134872714,Private room,20,1,11,2018-08-15,0.48,1,30
5842584,City Center Appartment (61sq.m),30299731,Stelios,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98853023190161,23.72839406408729,Entire home/apt,38,2,25,2018-08-10,0.72,1,363
5850316,May in Athens: 5-star hotel!,30368314,Jori,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98710359494672,23.731229004159776,Private room,105,1,0,,,1,0
5854074,SUNNY | CENTRAL | COZY | CONVENIENT,30236972,Stephen,,ΓΟΥΔΙ,37.98270597797905,23.758890025354987,Entire home/apt,53,4,54,2018-08-05,1.45,1,213
5860354,City Centre Business Apartment ,30427544,Alexia,,ΙΛΙΣΙΑ,37.97300988949594,23.75365970457113,Entire home/apt,40,1,0,,,1,0
5865464,Cosy studio in the center ofAthens,30457047,Stavroula,,ΚΟΛΩΝΑΚΙ,37.97975383838696,23.745571701157058,Private room,80,3,0,,,1,365
5866449,"Near to Panathenaic Stadium,center",30461419,Δημήτρης-Argi,,ΣΤΑΔΙΟ,37.96928609897813,23.740057830726375,Private room,26,1,5,2016-08-08,0.14,3,0
5876659,Near to Panathenaic Stadium,30461419,Δημήτρης-Argi,,ΣΤΑΔΙΟ,37.970467365822856,23.741424939153905,Entire home/apt,80,1,1,2015-04-10,0.02,3,0
5879722,Deco Marble Apt with Acropolis view,748818,George,,ΑΚΡΟΠΟΛΗ,37.96940392567274,23.72334749694699,Entire home/apt,110,2,29,2018-06-10,0.73,86,312
5900082,A hearty home at the center,13643685,Zoi,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968288285412626,23.725404252779903,Entire home/apt,85,2,14,2016-08-24,0.53,1,26
5907716,6 people apartment next to Metro!,30638556,Panos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00097295081235,23.725692594039312,Entire home/apt,25,3,24,2018-01-10,0.60,1,303
5910343,Athens Center 60m² Spacious Apartment,30693516,Panos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98654491768498,23.743670700120607,Entire home/apt,27,2,70,2018-08-08,1.80,2,234
5943899,AcropolisView top floor + terrace!,3593793,Tasos,,ΠΑΓΚΡΑΤΙ,37.97100818437304,23.748273638801102,Entire home/apt,180,2,57,2018-03-16,1.48,5,338
5952349,ATHENS CENTRAL STUDIO ~ ACROPOLIS MUSEUM!,11384772,Kal,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96208527330593,23.72653779371679,Entire home/apt,19,2,178,2018-08-07,4.48,3,320
5957664,A cozy apartment in Athens !,30926229,Christine,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01754757292261,23.73206591164676,Entire home/apt,30,4,1,2015-08-02,0.03,4,157
5979522,8 FLOOR - 15' WALK TO ACROPOLIS - 5' to metro/tram,7880010,Stergios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.957450261722144,23.725071739811966,Entire home/apt,29,2,44,2018-08-13,1.14,1,94
5986411,Welcome to the Center of Athens!,21094657,Marios,,ΠΑΤΗΣΙΑ,38.01454736110544,23.73245442654429,Entire home/apt,76,1,0,,,1,365
5989683,ROOF GARDEN FLAT - HEART OF ATHENS,5146739,Ileana,,ΚΟΛΩΝΑΚΙ,37.978480567181784,23.7450841041887,Entire home/apt,75,1,58,2018-07-13,1.45,1,365
5995934,Inspirational cozy flat with a view,4218425,Andromaca,,ΠΕΤΡΑΛΩΝΑ,37.9688650368799,23.70514370631739,Private room,30,1,24,2016-06-02,0.61,1,312
6008336,2 bedrooms flat in Athens,14538849,Aris,,ΠΑΤΗΣΙΑ,38.00928709989703,23.740191531741306,Entire home/apt,29,1,93,2018-07-31,2.30,3,321
6011758,New Mini Loft near Acropolis in Koukaki,6183236,Despina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96610093790357,23.72638944410051,Entire home/apt,47,3,71,2018-07-14,2.95,1,250
6015510,ACROPOLIS SKYROOM,31224643,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97922323984029,23.725673017867926,Entire home/apt,46,2,124,2018-07-30,3.12,2,135
6021135,KONNET ΑPP OLYMPIAN ZEUS HOUSES 1,31256039,Konnethome,,ΖΑΠΠΕΙΟ,37.96727224310651,23.734285321771935,Entire home/apt,50,2,214,2018-08-01,5.35,2,316
6022425,ARTIST HOUSE & STUDIO IN EXARCHIA,31261014,Patrick,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98388706032465,23.73620414268239,Entire home/apt,50,5,7,2016-10-04,0.18,1,365
6025848,Cozy Elegance,29023029,Evridiki,,ΑΝΩ ΚΥΨΕΛΗ,38.00594431831108,23.736669293859148,Entire home/apt,23,2,44,2018-06-03,1.10,1,98
6027759,Artistic and comfortable maisonette,31285241,Eleanna,,ΝΙΡΒΑΝΑ,38.01060943934035,23.726198741675688,Entire home/apt,30,7,3,2016-08-17,0.07,1,348
6027890,1930's Home Hosting Discreet Celebrities & Royalty,31285922,Tina,,ΚΥΨΕΛΗ,38.00025264665631,23.737487636147197,Entire home/apt,350,2,10,2018-07-07,0.34,2,338
6028742,PANGRATI STUDIO II BIG TERRACE,18051093,George,,ΠΑΓΚΡΑΤΙ,37.97290303557249,23.74837714727863,Entire home/apt,30,1,127,2018-06-26,3.48,4,318
